user_id,age,gender,weight_kg,height_cm,goal,activity_level,join_date
U000433,54,female,85.5,177.0,muscle_gain,light,2022-12-29
U000434,43,female,68.4,162.0,maintenance,light,2022-11-30
U000435,40,female,62.6,189.0,maintenance,active,2023-03-28
U000436,26,female,80.9,185.0,maintenance,active,2023-09-14
U000437,29,female,83.4,177.0,maintenance,light,2023-08-27
U000438,18,female,100.5,161.0,weight_loss,light,2023-07-04
U000439,18,male,62.7,156.0,weight_loss,light,2023-08-13
U000440,64,male,92.5,173.0,weight_loss,light,2022-07-25
U000441,51,male,71.7,182.0,muscle_gain,active,2023-11-03
U000442,49,male,106.6,192.0,weight_loss,moderate,2023-02-09
U000443,42,male,80.9,190.0,weight_loss,sedentary,2022-11-21
U000444,57,male,89.2,187.0,muscle_gain,active,2023-02-28
U000445,62,female,90.8,172.0,weight_loss,moderate,2023-11-01
U000446,18,male,60.0,192.0,muscle_gain,light,2022-11-15
U000447,33,male,101.9,164.0,weight_loss,moderate,2023-06-25
U000448,56,female,64.0,180.0,maintenance,moderate,2023-11-03
U000449,22,female,76.9,169.0,muscle_gain,active,2023-11-07
U000450,39,male,92.0,186.0,muscle_gain,sedentary,2023-02-06
U000451,46,female,58.0,171.0,weight_loss,active,2023-04-02
U000452,20,male,86.9,155.0,muscle_gain,sedentary,2023-03-20
U000453,29,female,77.5,169.0,weight_loss,moderate,2022-08-19
U000454,43,male,58.5,180.0,maintenance,moderate,2022-09-22
U000455,33,male,95.0,188.0,weight_loss,active,2023-03-06
U000456,54,male,82.6,158.0,muscle_gain,active,2023-09-13
U000457,39,female,71.7,181.0,muscle_gain,light,2023-11-03
U000458,46,female,59.6,194.0,weight_loss,sedentary,2022-07-29
U000459,31,male,85.1,161.0,muscle_gain,light,2023-03-17
U000460,45,female,71.8,190.0,weight_loss,moderate,2023-10-22
U000461,22,female,107.1,183.0,muscle_gain,moderate,2022-09-23
U000462,64,male,87.5,175.0,muscle_gain,,2023-08-29
U000463,47,male,70.7,169.0,muscle_gain,sedentary,2023-10-28
U000464,63,female,84.1,161.0,weight_loss,active,2023-02-01
U000465,22,female,84.7,182.0,muscle_gain,light,2023-10-29
U000466,29,male,95.0,163.0,maintenance,sedentary,2022-12-22
U000467,33,female,104.6,184.0,weight_loss,moderate,2022-09-17
U000468,43,female,107.9,186.0,weight_loss,active,2023-08-04
U000469,43,female,94.5,167.0,weight_loss,active,2023-05-10
U000470,38,male,85.0,187.0,weight_loss,sedentary,2023-10-02
U000471,56,female,67.4,156.0,weight_loss,sedentary,2022-08-07
U000472,53,female,77.2,174.0,maintenance,active,2022-09-03
U000473,50,male,81.9,176.0,weight_loss,light,2023-02-14
U000474,47,female,62.1,189.0,weight_loss,sedentary,2023-07-29
U000475,54,male,69.1,180.0,muscle_gain,active,2023-02-09
U000476,40,male,109.1,157.0,weight_loss,,2023-02-01
U000477,27,male,96.6,175.0,weight_loss,light,2023-11-12
U000478,22,male,81.5,183.0,muscle_gain,light,2023-01-19
U000479,53,male,67.4,155.0,weight_loss,active,2023-10-22
U000480,51,male,86.5,175.0,weight_loss,moderate,2023-05-02
U000481,48,female,67.8,159.0,weight_loss,light,2022-12-31
U000482,27,male,65.6,157.0,weight_loss,active,2023-02-07
U000483,36,female,60.2,180.0,muscle_gain,active,2023-02-16
U000484,49,male,74.0,182.0,muscle_gain,moderate,2023-03-10
U000485,18,male,84.8,,muscle_gain,active,2023-06-24
U000486,22,female,63.8,189.0,muscle_gain,moderate,2022-08-11
U000487,62,male,66.0,175.0,weight_loss,moderate,2023-07-22
U000488,21,male,76.5,177.0,muscle_gain,active,2023-08-20
U000489,33,male,81.9,156.0,weight_loss,sedentary,2022-12-25
U000490,41,male,96.9,159.0,weight_loss,sedentary,2022-12-01
U000491,33,female,86.2,157.0,muscle_gain,sedentary,2023-06-25
U000492,19,male,89.0,163.0,muscle_gain,light,2023-08-02
U000493,45,male,93.3,176.0,weight_loss,light,2023-07-20
U000494,49,male,79.8,174.0,weight_loss,active,2023-05-14
U000495,44,female,73.9,190.0,weight_loss,moderate,2023-09-26
U000496,37,male,99.0,158.0,weight_loss,light,2022-12-24
U000497,41,male,100.6,188.0,muscle_gain,moderate,2023-01-06
U000498,29,female,63.5,186.0,weight_loss,moderate,2023-07-02
U000499,52,male,107.4,169.0,maintenance,moderate,2023-04-12
U000500,50,female,106.1,169.0,maintenance,light,2023-06-24
U000501,50,female,102.9,171.0,weight_loss,light,2022-08-14
U000502,60,female,78.2,184.0,weight_loss,light,2022-11-13
U000503,54,female,101.3,190.0,weight_loss,moderate,2022-08-10
U000504,29,female,89.5,167.0,weight_loss,light,2023-10-26
U000505,20,male,66.3,160.0,weight_loss,moderate,2023-11-28
U000506,18,male,97.6,185.0,weight_loss,moderate,2023-04-12
U000507,50,female,77.3,174.0,maintenance,light,2023-01-18
U000508,57,male,71.1,170.0,muscle_gain,sedentary,2023-02-17
U000509,27,male,103.3,174.0,weight_loss,light,2022-07-10
U000510,60,female,102.4,156.0,weight_loss,moderate,2023-10-12
U000511,61,female,102.5,170.0,muscle_gain,active,2023-10-26
U000512,46,male,102.3,189.0,muscle_gain,active,2023-03-02
U000513,30,male,85.5,173.0,weight_loss,light,2023-08-15
U000514,29,female,88.9,193.0,muscle_gain,active,2023-03-18
U000515,48,male,107.2,190.0,muscle_gain,light,2023-07-20
U000516,63,female,62.1,186.0,muscle_gain,sedentary,2023-09-26
U000517,19,female,99.3,189.0,weight_loss,light,2022-08-12
U000518,52,female,83.9,158.0,maintenance,light,2023-06-07
U000519,40,male,108.8,187.0,maintenance,light,2022-09-07
U000520,34,female,90.2,160.0,weight_loss,sedentary,2023-10-28
U000521,43,female,63.9,186.0,muscle_gain,moderate,2022-09-08
U000522,25,female,99.9,157.0,weight_loss,active,2023-07-30
U000523,46,female,92.0,175.0,muscle_gain,active,2023-05-27
U000524,43,female,63.2,194.0,weight_loss,moderate,2023-07-10
U000525,27,male,55.5,180.0,maintenance,active,2023-09-13
U000526,43,male,84.9,161.0,maintenance,moderate,2023-04-22
U000527,51,male,68.3,193.0,weight_loss,light,2022-10-02
U000528,58,female,102.7,186.0,weight_loss,light,2023-02-27
U000529,24,male,68.8,191.0,weight_loss,moderate,2022-12-07
U000530,21,female,91.5,,weight_loss,sedentary,2023-07-01
U000531,62,male,74.0,158.0,weight_loss,active,2023-01-23
U000532,28,male,74.3,171.0,weight_loss,active,2022-07-17
U000533,46,female,65.0,192.0,muscle_gain,light,2022-07-15
U000534,53,male,82.6,172.0,muscle_gain,moderate,2022-10-15
U000535,42,male,86.9,171.0,weight_loss,sedentary,2023-01-02
U000536,38,male,87.0,168.0,muscle_gain,moderate,2023-03-07
U000537,53,female,102.1,155.0,muscle_gain,active,2023-11-28
U000538,27,male,90.9,187.0,maintenance,active,2022-12-26
U000539,54,female,95.7,171.0,weight_loss,light,2022-10-10
U000540,26,female,72.8,186.0,muscle_gain,moderate,2023-02-22
U000541,41,female,78.1,194.0,maintenance,light,2023-07-02
U000542,52,male,56.0,185.0,weight_loss,light,2022-08-12
U000543,52,male,59.4,192.0,weight_loss,moderate,2022-12-28
U000544,53,female,76.2,193.0,weight_loss,active,2023-10-10
U000545,35,female,66.5,181.0,muscle_gain,light,2022-08-09
U000546,56,male,99.7,171.0,maintenance,active,2022-09-09
U000547,49,male,92.2,184.0,weight_loss,active,2023-09-25
U000548,41,male,108.4,193.0,weight_loss,moderate,2023-07-20
U000549,40,male,103.8,160.0,weight_loss,light,2023-10-04
U000550,49,female,108.8,165.0,weight_loss,moderate,2022-09-03
U000551,54,male,75.1,160.0,maintenance,moderate,2023-10-09
U000552,29,female,81.6,184.0,maintenance,moderate,2022-11-17
U000553,30,female,75.5,172.0,weight_loss,active,2023-02-22
U000554,40,male,108.0,158.0,maintenance,light,2023-09-14
U000555,42,male,77.1,186.0,weight_loss,sedentary,2023-07-16
U000556,52,male,61.4,163.0,muscle_gain,light,2023-07-11
U000557,58,male,68.8,157.0,weight_loss,moderate,2023-01-27
U000558,47,male,78.4,181.0,weight_loss,light,2023-08-17
U000559,34,male,88.2,157.0,muscle_gain,sedentary,2022-11-30
U000560,37,male,89.0,181.0,maintenance,sedentary,2023-06-10
U000561,42,female,96.7,190.0,muscle_gain,light,2023-08-20
U000562,39,female,90.6,167.0,muscle_gain,moderate,2022-12-16
U000563,30,male,82.0,162.0,muscle_gain,sedentary,2023-01-12
U000564,36,female,56.7,168.0,maintenance,sedentary,2022-09-22
U000565,53,female,93.2,180.0,maintenance,active,2023-07-20
U000566,29,male,59.7,191.0,weight_loss,sedentary,2023-03-19
U000567,58,female,80.8,183.0,maintenance,sedentary,2023-03-27
U000568,36,male,104.3,157.0,weight_loss,moderate,2023-07-27
U000569,29,male,87.8,178.0,weight_loss,light,2022-08-26
U000570,26,female,65.9,169.0,weight_loss,active,2022-08-25
U000571,24,male,99.4,191.0,maintenance,active,2022-09-25
U000572,45,male,71.5,168.0,weight_loss,moderate,2023-11-06
U000573,31,male,86.7,194.0,maintenance,light,2023-10-16
U000574,48,female,90.0,,maintenance,sedentary,2023-01-12
U000575,36,female,95.2,165.0,weight_loss,sedentary,2023-04-30
U000576,64,male,58.6,180.0,maintenance,moderate,2022-10-04
U000577,33,male,102.0,155.0,muscle_gain,sedentary,2023-07-14
U000578,22,female,61.3,179.0,maintenance,moderate,2023-11-10
U000579,52,female,60.2,175.0,weight_loss,moderate,2023-12-01
U000580,29,male,80.1,188.0,weight_loss,light,2023-06-15
U000581,42,female,75.5,157.0,muscle_gain,sedentary,2022-11-03
U000582,38,male,58.0,161.0,weight_loss,active,2023-09-27
U000583,53,female,64.1,165.0,maintenance,moderate,2023-01-10
U000584,40,female,79.2,185.0,maintenance,moderate,2022-07-19
U000585,33,female,100.6,180.0,weight_loss,moderate,2023-07-21
U000586,56,female,61.7,177.0,weight_loss,moderate,2023-09-11
U000587,62,male,60.7,170.0,muscle_gain,sedentary,2022-11-18
U000588,59,male,99.3,173.0,weight_loss,sedentary,2023-04-20
U000589,56,female,82.1,174.0,weight_loss,moderate,2023-02-23
U000590,31,male,74.8,164.0,maintenance,light,2022-12-06
U000591,48,male,80.4,176.0,maintenance,active,2023-04-28
U000592,22,female,77.6,177.0,weight_loss,active,2023-02-18
U000593,52,female,98.0,162.0,weight_loss,moderate,2023-11-28
U000594,40,male,55.5,193.0,maintenance,sedentary,2023-10-06
U000595,46,female,78.8,167.0,muscle_gain,light,2023-10-25
U000596,60,male,63.7,167.0,maintenance,,2022-08-06
U000597,28,female,72.0,161.0,muscle_gain,moderate,2022-09-06
U000598,35,male,61.2,183.0,muscle_gain,moderate,2022-12-14
U000599,64,female,78.5,163.0,maintenance,sedentary,2022-08-27
U000600,29,female,90.4,180.0,maintenance,moderate,2023-09-17
U000601,26,male,91.4,160.0,weight_loss,moderate,2023-02-26
U000602,27,female,98.8,187.0,weight_loss,light,2023-11-14
U000603,61,male,99.8,183.0,muscle_gain,light,2022-10-01
U000604,34,male,87.9,173.0,maintenance,,2023-05-27
U000605,55,female,74.4,186.0,weight_loss,sedentary,2023-02-07
U000606,24,female,57.8,175.0,maintenance,light,2023-02-23
U000607,63,female,57.0,171.0,maintenance,active,2023-09-18
U000608,30,female,61.2,188.0,weight_loss,light,2023-04-26
U000609,57,male,109.1,173.0,muscle_gain,moderate,2023-09-28
U000610,59,male,98.2,165.0,weight_loss,sedentary,2023-11-11
U000611,26,female,77.3,190.0,weight_loss,moderate,2023-06-28
U000612,44,male,80.6,177.0,weight_loss,active,2023-05-30
U000613,19,female,95.6,177.0,muscle_gain,light,2022-08-29
U000614,22,male,83.3,188.0,weight_loss,active,2022-08-12
U000615,46,female,74.8,189.0,muscle_gain,sedentary,2022-10-21
U000616,54,female,74.2,171.0,weight_loss,light,2022-07-23
U000617,55,male,66.5,167.0,weight_loss,moderate,2022-09-18
U000618,36,female,103.7,186.0,muscle_gain,light,2023-11-12
U000619,25,male,77.8,171.0,weight_loss,sedentary,2022-08-29
U000620,62,female,96.4,160.0,weight_loss,active,2023-06-02
U000621,18,male,86.6,190.0,weight_loss,sedentary,2023-08-17
U000622,39,male,96.5,179.0,muscle_gain,light,2022-12-18
U000623,34,male,72.7,157.0,weight_loss,light,2023-07-28
U000624,24,male,96.4,169.0,weight_loss,sedentary,2022-12-26
U000625,42,female,98.4,172.0,maintenance,light,2023-10-11
U000626,62,female,60.7,164.0,weight_loss,light,2023-06-04
U000627,21,female,60.0,159.0,maintenance,light,2022-10-29
U000628,53,male,109.2,192.0,muscle_gain,sedentary,2023-02-19
U000629,23,female,61.5,175.0,weight_loss,moderate,2022-09-06
U000630,48,female,92.7,155.0,weight_loss,moderate,2022-09-11
U000631,36,female,96.1,,muscle_gain,moderate,2023-05-08
U000632,61,female,58.5,183.0,weight_loss,moderate,2022-07-22
U000633,56,male,96.1,188.0,maintenance,moderate,2023-01-19
U000634,44,female,78.1,173.0,maintenance,light,2022-11-14
U000635,27,female,70.1,173.0,weight_loss,moderate,2023-09-14
U000636,43,male,91.6,190.0,muscle_gain,active,2022-08-16
U000637,36,female,100.8,166.0,weight_loss,sedentary,2022-08-13
U000638,56,male,86.5,186.0,weight_loss,active,2023-08-03
U000639,20,female,102.9,176.0,weight_loss,active,2022-09-16
U000640,62,male,56.2,155.0,muscle_gain,light,2023-09-10
U000641,30,male,95.6,155.0,maintenance,light,2022-07-21
U000642,45,female,64.3,191.0,maintenance,light,2022-10-19
U000643,37,female,70.7,178.0,muscle_gain,active,2022-10-13
U000644,45,female,86.5,167.0,muscle_gain,light,2023-09-03
U000645,25,female,70.1,182.0,maintenance,moderate,2022-09-07
U000646,58,female,64.2,187.0,weight_loss,active,2023-05-05
U000647,56,female,103.7,180.0,weight_loss,sedentary,2023-11-20
U000648,18,male,104.9,171.0,weight_loss,active,2023-09-02
U000649,20,male,57.0,179.0,weight_loss,sedentary,2022-11-20
U000650,30,male,82.5,186.0,muscle_gain,light,2022-08-16
U000651,45,male,66.2,156.0,weight_loss,sedentary,2023-06-15
U000652,42,female,102.5,184.0,maintenance,moderate,2022-10-28
U000653,50,male,80.4,168.0,muscle_gain,moderate,2022-08-13
U000654,55,male,81.3,167.0,weight_loss,moderate,2023-05-06
U000655,23,male,89.5,191.0,weight_loss,active,2022-10-18
U000656,61,female,58.1,165.0,weight_loss,active,2022-12-25
U000657,62,female,62.0,163.0,maintenance,moderate,2022-09-16
U000658,49,female,82.4,190.0,muscle_gain,moderate,2022-11-21
U000659,62,male,108.2,176.0,weight_loss,active,2022-10-13
U000660,64,female,101.4,158.0,muscle_gain,active,2023-07-28
U000661,38,male,103.9,185.0,weight_loss,active,2023-07-19
U000662,33,male,62.5,192.0,muscle_gain,active,2023-09-12
U000663,38,male,107.7,155.0,muscle_gain,moderate,2022-10-25
U000664,28,female,95.1,173.0,weight_loss,moderate,2022-12-08
U000665,54,female,72.9,163.0,muscle_gain,light,2023-10-08
U000666,53,female,102.5,166.0,maintenance,sedentary,2023-05-21
U000667,52,male,96.1,193.0,weight_loss,moderate,2022-09-12
U000668,36,female,95.5,188.0,muscle_gain,light,2023-11-13
U000669,37,female,95.4,165.0,weight_loss,light,2022-09-19
U000670,35,female,99.0,191.0,weight_loss,light,2023-04-06
U000671,64,male,107.2,171.0,maintenance,active,2023-08-11
U000672,58,male,62.5,171.0,muscle_gain,moderate,2023-08-22
U000673,31,male,110.0,170.0,weight_loss,light,2022-10-10
U000674,32,male,103.0,177.0,weight_loss,sedentary,2022-08-19
U000675,48,female,79.3,194.0,muscle_gain,active,2023-04-11
U000676,18,female,63.7,194.0,muscle_gain,moderate,2023-06-06
U000677,20,male,80.0,166.0,muscle_gain,moderate,2023-06-29
U000678,33,female,97.8,177.0,weight_loss,moderate,2022-10-08
U000679,40,male,88.1,173.0,weight_loss,moderate,2022-10-21
U000680,28,female,70.4,186.0,muscle_gain,light,2022-09-12
U000681,29,female,77.4,155.0,weight_loss,moderate,2023-08-08
U000682,27,female,107.5,169.0,muscle_gain,moderate,2023-08-10
U000683,49,male,99.2,178.0,maintenance,light,2023-11-20
U000684,33,female,61.8,180.0,maintenance,moderate,2022-12-30
U000685,25,female,85.0,194.0,muscle_gain,active,2023-08-26
U000686,55,female,106.2,178.0,weight_loss,light,2023-05-12
U000687,29,female,56.9,164.0,weight_loss,moderate,2023-06-17
U000688,41,male,57.3,160.0,maintenance,moderate,2023-07-13
U000689,45,male,94.4,156.0,maintenance,moderate,2022-09-16
U000690,25,male,86.7,188.0,weight_loss,sedentary,2023-10-28
U000691,45,female,57.5,172.0,muscle_gain,active,2022-07-25
U000692,53,female,109.8,178.0,muscle_gain,light,2022-11-02
U000693,43,female,86.9,166.0,muscle_gain,moderate,2023-07-13
U000694,25,male,82.1,178.0,weight_loss,active,2023-06-06
U000695,45,male,79.6,162.0,maintenance,active,2023-01-08
U000696,45,female,93.5,155.0,muscle_gain,moderate,2023-03-17
U000697,54,male,80.2,179.0,weight_loss,moderate,2023-05-12
U000698,58,male,91.2,164.0,muscle_gain,light,2022-12-20
U000699,53,female,81.9,190.0,weight_loss,light,2022-07-18
U000700,44,male,88.6,161.0,weight_loss,active,2022-09-27
U000701,34,female,99.3,183.0,weight_loss,moderate,2023-03-03
U000702,26,male,99.9,180.0,muscle_gain,sedentary,2023-06-16
U000703,50,male,101.7,189.0,muscle_gain,active,2022-08-09
U000704,37,male,66.2,186.0,maintenance,moderate,2023-11-18
U000705,30,male,58.4,194.0,weight_loss,active,2023-10-04
U000706,45,female,101.0,186.0,weight_loss,moderate,2022-09-09
U000707,46,female,57.3,187.0,muscle_gain,moderate,2022-07-24
U000708,30,male,66.7,172.0,weight_loss,sedentary,2023-07-22
U000709,63,female,83.9,193.0,muscle_gain,active,2023-09-02
U000710,52,male,102.0,176.0,weight_loss,light,2023-02-08
U000711,23,female,104.3,169.0,weight_loss,sedentary,2022-07-28
U000712,35,male,89.5,177.0,maintenance,light,2022-07-17
U000713,22,female,108.2,,weight_loss,active,2023-07-20
U000714,64,male,95.1,167.0,weight_loss,moderate,2023-11-13
U000715,42,male,84.0,176.0,maintenance,active,2023-10-08
U000716,19,female,62.4,176.0,maintenance,sedentary,2023-01-31
U000717,27,male,78.6,183.0,weight_loss,active,2023-04-24
U000718,47,male,100.2,157.0,maintenance,sedentary,2023-06-09
U000719,62,male,70.6,173.0,muscle_gain,active,2022-11-24
U000720,22,male,86.8,190.0,weight_loss,moderate,2022-10-26
U000721,50,female,109.1,193.0,weight_loss,light,2023-06-25
U000722,18,female,64.6,160.0,maintenance,moderate,2023-04-23
U000723,35,male,60.6,168.0,weight_loss,moderate,2023-01-26
U000724,49,male,98.8,182.0,weight_loss,moderate,2022-07-17
U000725,64,female,56.4,185.0,weight_loss,sedentary,2023-03-16
U000726,28,female,90.4,180.0,muscle_gain,sedentary,2023-10-04
U000727,38,male,73.5,160.0,weight_loss,sedentary,2023-05-19
U000728,43,male,94.8,157.0,muscle_gain,sedentary,2022-08-29
U000729,42,female,61.6,163.0,muscle_gain,light,2023-02-10
U000730,39,male,73.2,157.0,maintenance,sedentary,2023-08-27
U000731,44,female,55.9,171.0,weight_loss,active,2023-07-25
U000732,30,female,67.9,181.0,muscle_gain,active,2023-11-10
U000733,50,female,81.6,168.0,maintenance,active,2022-12-05
U000734,51,male,64.8,191.0,weight_loss,light,2023-04-23
U000735,58,female,88.0,194.0,weight_loss,light,2023-12-02
U000736,52,female,61.5,158.0,muscle_gain,moderate,2023-03-11
U000737,18,male,96.0,162.0,muscle_gain,moderate,2022-08-16
U000738,38,female,105.7,165.0,weight_loss,light,2022-10-16
U000739,23,female,76.2,176.0,weight_loss,moderate,2023-03-02
U000740,45,female,84.1,187.0,maintenance,light,2022-12-16
U000741,34,female,81.9,186.0,muscle_gain,moderate,2022-11-29
U000742,22,female,98.2,178.0,weight_loss,sedentary,2022-08-08
U000743,48,female,109.7,156.0,weight_loss,sedentary,2022-11-18
U000744,22,male,95.5,185.0,weight_loss,sedentary,2022-11-20
U000745,55,male,66.8,161.0,weight_loss,sedentary,2022-12-24
U000746,20,male,93.3,175.0,maintenance,sedentary,2023-08-24
U000747,40,female,88.9,192.0,muscle_gain,light,2023-05-30
U000748,54,female,66.6,166.0,weight_loss,light,2023-04-26
U000749,54,female,68.3,157.0,maintenance,active,2023-10-28
U000750,27,male,90.9,170.0,weight_loss,moderate,2022-08-04
U000751,27,male,99.4,176.0,weight_loss,light,2022-12-27
U000752,36,female,96.9,165.0,weight_loss,light,2022-08-18
U000753,34,male,88.4,193.0,maintenance,moderate,2023-06-16
U000754,38,male,106.6,168.0,weight_loss,moderate,2023-01-17
U000755,31,female,95.2,167.0,weight_loss,light,2023-06-25
U000756,26,male,84.8,170.0,muscle_gain,moderate,2022-12-28
U000757,63,male,99.9,182.0,weight_loss,light,2022-09-24
U000758,18,male,71.0,161.0,maintenance,sedentary,2023-09-30
U000759,62,male,69.5,172.0,weight_loss,active,2022-11-29
U000760,30,female,108.4,169.0,muscle_gain,sedentary,2022-08-29
U000761,21,female,107.2,172.0,maintenance,moderate,2023-07-02
U000762,18,male,103.4,165.0,weight_loss,moderate,2023-03-18
U000763,57,male,66.8,165.0,weight_loss,light,2023-06-27
